replication,delta_E
3521,-0.20989782150379244
3522,-0.21800663316529373
3523,-0.3544113971370075
3524,-0.13346530066771062
3525,-0.25317689336971844
3526,-0.24881099118850483
3527,-0.278701200274585
3528,-0.15099477827431235
3529,-0.39278589454216256
3530,-0.07704134884479368
3531,-0.20323935395838155
3532,-0.2717105773410073
3533,-0.3419188316150894
3534,-0.3960693266061949
3535,-0.12770501678242366
3536,-0.08554586173249017
3537,-0.2626656739064865
3538,-0.06190005422242285
3539,-0.37454718989767544
3540,-0.3532819065845302
3541,-0.2916880087799369
3542,-0.18188853911751965
3543,-0.20091903550602008
3544,-0.20935464129651868
3545,-0.2247434160599687
3546,-0.3688197152141208
3547,-0.22459075057260186
3548,-0.2712276348500333
3549,-0.4207470700637357
3550,-0.03875057806978203
3551,-0.41391797633560473
3552,-0.34848498170923453
3553,0.0486045442834148
3554,-0.2704638125374091
3555,-0.23822628711084215
3556,-0.17739290402788427
3557,-0.2160707612642691
3558,-0.2629939877330408
3559,-0.24580821434521066
3560,-0.2117826113546656
3561,-0.09578466179647412
3562,-0.07413578696397488
3563,-0.24742312043973905
3564,-0.18104365320309732
3565,-0.3782962236717911
3566,-0.3251737723543682
3567,-0.37474439818277716
3568,-0.2113915893540653
3569,-0.48231620893104143
3570,-0.3284590645546685
3571,-0.12444351612176356
3572,-0.09046012116133686
3573,-0.08750847952364861
3574,-0.18604531545208117
3575,-0.2766794637694858
3576,-0.1317090418091916
3577,-0.3341615385389578
3578,-0.1283906236599266
3579,-0.24653618927429463
3580,0.06554865180262008
3581,-0.1278358858160432
3582,-0.27370213126297577
3583,-0.31152956769306267
3584,-0.4441191465793297
3585,-0.20767659648720962
3586,-0.1571379221932936
3587,-0.3595539646686679
3588,-0.17903753513640258
3589,-0.24299138176162907
3590,-0.3662664488784745
3591,-0.053892364626786274
3592,-0.1439418357388157
3593,-0.35312456086605015
3594,-0.2598960731607649
3595,-0.28928082597320176
3596,-0.10030765107579945
3597,-0.18818947414624282
3598,-0.4528300442882015
3599,0.007895829847283434
3600,-0.29222267712503697
3601,-0.2966696717200769
3602,-0.2830755694321788
3603,-0.06680252865659946
3604,-0.18110211799709752
3605,-0.16532869177457438
3606,-0.30673058522047647
3607,-0.23670521441782208
3608,-0.3311629049539275
3609,-0.23930738745908542
3610,-0.022181886082741124
3611,-0.35715728885666737
3612,-0.23112261792963787
3613,-0.31932610830800845
3614,-0.13052414456208947
3615,-0.3029472838996046
3616,-0.2745297077056025
3617,-0.33725620488555597
3618,-0.3516636628180551
3619,-0.056659119761893174
3620,-0.18006296934679458
3621,-0.19075851334266747
3622,-0.28539650498949864
3623,-0.24909706594921174
3624,-0.25372896012497514
3625,-0.3959559332044496
3626,-0.17763282124486118
3627,-0.23624098341635466
3628,-0.2726340363593339
3629,0.21473128032518335
3630,-0.2311419732121804
3631,-0.41340958534518063
3632,-0.19019738791958216
3633,-0.2783597014698847
3634,-0.04992196473934091
3635,-0.08872828822921688
3636,-0.10096779257266814
3637,-0.44413772818798514
3638,0.32684305134371106
3639,-0.20620282378092428
3640,-0.1991466521158516
3641,-0.34608388923911076
3642,-0.20592155109418306
3643,-0.047572972695844255
3644,-0.263593249281563
3645,-0.20742460119343226
3646,-0.13504775725596518
3647,-0.3010867294928774
3648,-0.1051139134276756
3649,-0.08415164023906298
3650,-0.23657822387996927
3651,-0.25123212214219404
3652,-0.2872796594221285
3653,-0.16180354433717747
3654,-0.2274840233076081
3655,-0.254309436326332
3656,-0.1749070767176552
3657,-0.11492416670224442
3658,-0.09590549417617085
3659,-0.23264444587598998
3660,-0.2241550018420133
3661,-0.13088114524919245
3662,-0.17967171072126836
3663,-0.17526314401109352
3664,-0.39732041248853517
3665,-0.2890980784393031
3666,-0.4091007149078239
3667,-0.27682620895401033
3668,-0.42319672182478507
3669,-0.11275320161705644
3670,-0.17994441135174424
3671,-0.3437560881398361
3672,-0.28428110540529333
3673,-0.2773459998568155
3674,-0.2355438125280082
3675,-0.12605578470857343
3676,0.017722365610133767
3677,-0.20403085560440992
3678,-0.11599232607116862
3679,-0.32053976976494647
3680,-0.3846308214410347
3681,-0.3365698142697374
3682,-0.26365221404294276
3683,-0.18967819981918504
3684,-0.40376005723111824
3685,-0.3558410825874985
3686,-0.2543371879008058
3687,-0.1879726973738345
3688,-0.24198708413401773
3689,-0.3668664049801413
3690,-0.16546405398631686
3691,-0.16635260491878737
3692,-0.06976262810432937
3693,-0.26946321271771595
3694,-0.1638988834938861
3695,-0.28611124518230113
3696,-0.29503404484948365
3697,-0.16193927472539008
3698,-0.2373650617234939
3699,-0.2848780037633113
3700,-0.2328229389459794
3701,-0.2099695226650306
3702,-0.050793875919384654
3703,-0.18188751021724162
3704,-0.18321387951000978
3705,-0.10680159379660836
3706,-0.1714146117484723
3707,-0.10209730041647765
3708,-0.29770218727906334
3709,-0.3478381149601217
3710,-0.1793566625654777
3711,-0.19853142582455413
3712,-0.3829293143752599
3713,-0.08164100581788117
3714,-0.2177560851289526
3715,-0.17321393625699488
3716,-0.05739745268820757
3717,-0.29738071717662234
3718,-0.3532247399048977
3719,-0.22299022468439472
3720,-0.25506109954885975
3721,-0.18992874685009453
3722,0.010632526440707018
3723,-0.4471537343267756
3724,-0.21448037155999727
3725,-0.18602207911837826
3726,-0.15209053862663677
3727,-0.21279910519615852
3728,-0.1728937860552723
3729,-0.3844535779525605
3730,-0.3329856310785168
3731,-0.38572686769869463
3732,-0.2938570883903696
3733,-0.26763332250996347
3734,-0.20387945197840943
3735,-0.27726796346648125
3736,-0.2497072386054359
3737,-0.17822159857294775
3738,-0.11211955096771901
3739,-0.2580589367654289
3740,-0.05929900568904899
3741,-0.3327503878064267
3742,-0.5132952604601381
3743,-0.28911047569787796
3744,-0.15973904782109213
3745,-0.21872430239355584
3746,-0.004191763609591949
3747,-0.02726465802685144
3748,-0.36775090124175086
3749,-0.3928595049045987
3750,-0.16993405527750674
3751,-0.13763263463842118
3752,-0.3152854365123045
3753,-0.367920197944869
3754,-0.28782988333397774
3755,-0.289430393189496
3756,-0.0669429979460566
3757,-0.13457835879003174
3758,-0.2062571846116065
3759,-0.3214733739261508
3760,-0.14744771121665437
3761,-0.3969107688446318
3762,-0.2272571429465945
3763,-0.1819920995822566
3764,-0.11611506664699768
3765,-0.25941312166926594
3766,-0.27242264725292853
3767,-0.2660859266824953
3768,-0.020449628770795304
3769,-0.266940678045202
3770,0.031267511372463586
3771,-0.32652100851751287
3772,0.015276254618115829
3773,-0.35244151336721485
3774,-0.0687922965990226
3775,-0.3371297089475015
3776,-0.2296247939010242
3777,-0.35290617225939186
3778,-0.1144274928426563
3779,-0.04623852469986135
3780,-0.30971292496154246
3781,-0.3057220322438969
3782,-0.26402031962254
3783,-0.24957557548027115
3784,-0.2768319857119075
3785,-0.21907928939706656
3786,-0.21694942317280455
3787,-0.2222929757941163
3788,-0.14226822173925377
3789,-0.20908416274213004
3790,-0.4248317273403326
3791,-0.2837469389923382
3792,-0.3825258638123142
3793,-0.050591300675476125
3794,-0.4149281192794863
3795,-0.05963187099746142
3796,-0.3411697964684303
3797,-0.1997607162701288
3798,-0.15385788173110881
3799,-0.2646399019872446
3800,-0.34863721630910305
3801,-0.28687915176615814
3802,-0.31686122659359267
3803,-0.2467224963855389
3804,-0.2224959208770398
3805,-0.3227236484632026
3806,-0.2950359028242658
3807,-0.39336262400686056
3808,-0.45323232758789533
3809,0.04882707347224177
3810,-0.23195338127106502
3811,-0.22983337106084764
3812,-0.3228180095003073
3813,-0.2426405530211205
3814,-0.17447132248278624
3815,-0.5404491377934236
3816,-0.3519887330698198
3817,-0.3145469692456564
3818,-0.15034669986732657
3819,-0.15266571248397875
3820,-0.25985178127905967
3821,-0.25333922474581116
3822,-0.15028813726840753
3823,-0.21128229099708468
3824,-0.27340318903915517
3825,-0.2664134070742586
3826,-0.34614406117320945
3827,-0.31056082900560417
3828,-0.15133255512768398
3829,-0.2502815757381514
3830,-0.19241603478654018
3831,-0.12695446382062778
3832,-0.25344261311326305
3833,-0.43650721485548233
3834,-0.14858974824503396
3835,-0.33537956028359694
3836,-0.18109523523706214
3837,-0.22578983521556942
3838,-0.04454937451475583
3839,-0.2220934155356933
3840,-0.2121524178633297
3841,-0.3177651310720451
3842,-0.06036787595981144
3843,-0.49186407900035056
3844,-0.2744052078470963
3845,-0.5013750277652687
3846,-0.4248143117851704
3847,-0.22045164136206413
3848,-0.25551535471823433
3849,-0.332182813545145
3850,-0.36761559143725336
3851,-0.08944076488046591
3852,-0.2825803439828731
3853,-0.2889441446494172
3854,-0.17286935153479593
3855,-0.28413676659721443
3856,-0.1775867224104764
3857,-0.06338232483573956
3858,-0.4645167709065818
3859,-0.3692278864291436
3860,-0.17348140713533566
3861,-0.1026567155531027
3862,-0.26020824149935196
3863,-0.2162955327946182
3864,-0.18060119619381387
3865,-0.2273332768620111
3866,-0.34837013049840654
3867,-0.21291486319149305
3868,-0.07173031812775904
3869,-0.46995468329522266
3870,-0.3120527008440446
3871,-0.3532025394045854
3872,-0.41154542887663936
3873,-0.2733875768641445
3874,-0.16632673573479895
3875,-0.14635902430165731
3876,-0.15121800862108722
3877,-0.49901759342198776
3878,-0.1558720415151681
3879,-0.3253159496045638
3880,-0.11831194341466686
3881,-0.19811232888073685
3882,-0.3023700976584652
3883,-0.02404724873587783
3884,-0.15603423795909804
3885,-0.21335866224351072
3886,-0.2521378577324096
3887,-0.2697767057651436
3888,-0.17900553307311548
3889,-0.3810435370743394
3890,-0.2195270598437213
3891,-0.273204458518432
3892,-0.16578812470578838
3893,-0.3048900545338851
3894,-0.12022447347240892
3895,-0.3933821772304143
3896,0.028499718618474522
3897,-0.12943901728573637
3898,-0.40329054043151336
3899,-0.31820099695495224
3900,-0.3593565868093935
3901,-0.25435203654013716
3902,-0.2649351944296719
3903,-0.2996205666291604
3904,-0.02693375955274156
3905,-0.28491163463999586
3906,-0.14564612188786433
3907,0.14605887896346714
3908,-0.10676642446916713
3909,-0.2659762338107103
3910,-0.2193438184945502
3911,-0.25187405285975534
3912,-0.31469051118784763
3913,0.02631186176778676
3914,-0.38353687349646
3915,-0.27873054883002096
3916,-0.19808036893365655
3917,-0.31843758010847917
3918,-0.35318889256397257
3919,-0.15751553534925386
3920,-0.0506775041642579
3921,-0.24324654809305585
3922,-0.31636511976874176
3923,-0.28738996606791906
3924,-0.1630691525197956
3925,-0.6208527532975991
3926,-0.40953085295162633
3927,-0.11404237221054152
3928,-0.35116808256703985
3929,-0.2133344698144852
3930,-0.20807786057782598
3931,-0.2683180488912629
3932,0.05691009066395599
3933,-0.29996311202800247
3934,-0.3687955359238297
3935,-0.344192598700605
3936,-0.19623634853261343
3937,0.048759233212827525
3938,-0.23178938613831296
3939,-0.03608289911373139
3940,-0.1474051446757397
3941,-0.29405486154142235
3942,-0.3085370655083652
3943,-0.1885860921794085
3944,-0.1890681597365821
3945,-0.043942041732224504
3946,-0.05346250004688348
3947,-0.49809442736095516
3948,-0.3291051086132269
3949,-0.28972781775691325
3950,-0.176242404815622
3951,-0.2511214903146982
3952,-0.3585366022880161
3953,-0.16540618555678246
3954,-0.19399447471654796
3955,-0.2048441071196375
3956,-0.43606999766757937
3957,-0.17745886173797035
3958,-0.1566581552536754
3959,-0.09376469482888478
3960,-0.22346029655368965
3961,-0.2256887531281815
3962,-0.26504345549146524
3963,-0.04465119278706404
3964,-0.36050175144964625
3965,-0.2876880194619391
3966,-0.3172294484577053
3967,-0.378158668752051
3968,-0.3794408636109008
3969,-0.36531790282050136
3970,-0.3172167724647172
3971,-0.35533700851371613
3972,-0.34831907138267637
3973,-0.3570025609962214
3974,-0.07144054863951776
3975,-0.5068035485617739
3976,-0.23916337475098884
3977,-0.27576568588779826
3978,-0.36615179939328274
3979,-0.12593286155968664
3980,-0.3604137443207688
3981,-0.2666537271584118
3982,-0.2420394855875862
3983,-0.2713700014342615
3984,-0.35968547043932
3985,-0.23505034383236775
3986,-0.22328275668861094
3987,-0.324695166429537
3988,-0.18157729696968009
3989,-0.1478374468131501
3990,-0.10773000967377908
3991,0.005953730156694746
3992,-0.11534631033693409
3993,-0.15596544670482998
3994,-0.2527242733054421
3995,-0.22823891988021022
3996,-0.2753819299987373
3997,-0.10624287957436754
3998,-0.21837572300710759
3999,-0.08946022800868696
4000,-0.25225161421235404
4001,-0.1598159898382345
4002,-0.12870302235295744
4003,-0.15417506818357124
4004,-0.1655916074705784
4005,-0.33908343350696124
4006,-0.4077076185737674
4007,-0.006329895741763997
4008,-0.15438012503346943
4009,-0.3296655554962899
4010,-0.15229087483159523
4011,-0.24712259541462686
4012,-0.19243349449936786
4013,0.013026013999133787
4014,-0.2455829956964475
4015,-0.3354776422793137
4016,-0.10428870224546279
4017,-0.3176005996110987
4018,-0.35267464316568436
4019,-0.25690558803169533
4020,-0.16376689932870156
4021,-0.1926958910193469
4022,-0.4134018017869224
4023,-0.21646256106816766
4024,-0.3013316324285217
4025,-0.17931686892966622
4026,-0.30003410102805905
4027,-0.08229762053302357
4028,-0.25684564569559565
4029,-0.3189714230489377
4030,-0.1712652814961922
4031,-0.1065617412625269
4032,-0.3105408271250056
4033,-0.2134947422081899
4034,-0.045466751800300034
4035,-0.19859315637488287
4036,-0.3442425037857254
4037,-0.2170715325904289
4038,-0.34246601434271656
4039,-0.32365055354456346
4040,-0.3321807258555012
4041,-0.0027222573139182122
4042,-0.08116005257803095
4043,-0.43920512231074765
4044,-0.3025723886533454
4045,-0.19631235130207975
4046,-0.3032848382737852
4047,-0.2540133852251461
4048,-0.1528761372643874
4049,-0.36977964543390285
4050,-0.22727370071354636
4051,-0.2769961038665749
4052,-0.2660981639457892
4053,-0.2641766829661423
4054,-0.14071807571966155
4055,-0.3430340856469249
4056,-0.13842616684547535
4057,-0.2745158149396514
4058,-0.199778960122571
4059,-0.3205046662899451
4060,-0.18975156621820213
4061,-0.019878342797149392
4062,-0.2348397269579814
4063,-0.2005661827479226
4064,-0.2007618557930502
4065,-0.2677534876388831
4066,-0.17827574774405816
4067,-0.16755020216915087
4068,-0.23019368500554951
4069,-0.2623632865493818
4070,-0.35524631532521744
4071,-0.18796619312962745
4072,-0.17264427585875236
4073,-0.4727004266292863
4074,-0.29273980087372387
4075,-0.47184165864131633
4076,-0.1664577752261637
4077,-0.12038040784494948
4078,-0.31720294639136726
4079,-0.02346500284624828
4080,-0.472875407823227
4081,-0.24373208378339956
4082,-0.08309965083610416
4083,-0.28924709484314326
4084,-0.1344802344713253
4085,-0.3103173027952831
4086,-0.1298418056663949
4087,-0.23601564068698802
4088,-0.2025978842673486
4089,-0.33217010522053336
4090,-0.24457692440967263
4091,-0.33398431989928873
4092,-0.2111773962464853
4093,-0.2506966831401983
4094,0.07638311338720129
4095,-0.2404542828973393
4096,-0.2147431730754753
4097,-0.023323279708294023
4098,-0.3316802809957635
4099,0.0038932938887925243
4100,-0.3475306889622096
4101,-0.08450387027564545
4102,-0.1842105027654731
4103,-0.21965294979706848
4104,-0.2282801889359988
4105,-0.3342814210683306
4106,-0.20995726025237577
4107,-0.3191372142020336
4108,-0.30343749488231325
4109,-0.11961060644812023
4110,-0.31319645946505925
4111,-0.15458632915174939
4112,-0.36316098856661166
4113,-0.3373476917981681
4114,0.07425111797663489
4115,-0.38135949518721485
4116,-0.19965198981631166
4117,-0.24083650427185735
4118,-0.34753310211827426
4119,-0.23518041846161988
4120,-0.06397179886178136
4121,-0.10854693257328807
4122,-0.3036509524882369
4123,-0.10202824303308218
4124,-0.19946895090574476
4125,-0.23066746085821968
4126,-0.3797137619346226
4127,-0.33843704079206455
4128,-0.14717687105345148
4129,-0.28550236356426045
4130,-0.2618603209510544
4131,-0.28864289413416644
4132,-0.2230397365882873
4133,-0.2331346172770195
4134,-0.2596692226759208
4135,-0.1408390441995317
4136,-0.14932121773236898
4137,-0.23534404519779062
4138,-0.28911801510803514
4139,-0.29438718292431015
4140,-0.29967995088255095
4141,-0.09599744437307725
4142,-0.2866908672820457
4143,-0.21237977548666875
4144,-0.34983703264699273
4145,-0.2500878247812192
4146,-0.23163976504869171
4147,-0.09368639513995757
4148,-0.2545236017129618
4149,-0.30235178978685046
4150,-0.2557804909663931
4151,-0.24282724631373376
4152,-0.3118729374246858
4153,-0.2932463071351871
4154,-0.20335282686766323
4155,-0.3972270314070989
4156,-0.18187046414799424
4157,-0.26627438271434634
4158,-0.23185054497213767
4159,-0.3007762900343619
4160,-0.4220344818497592
4161,-0.057384226434216236
4162,-0.14271941927775034
4163,-0.19636690524708678
4164,-0.17980019313736562
4165,-0.18291804866472877
4166,-0.4307323467156983
4167,-0.27762802248294755
4168,-0.2755256263803611
4169,-0.17807860887796906
4170,-0.29609560234744803
4171,-0.21113594828728044
4172,-0.27406086056163853
4173,-0.2924586040777378
4174,-0.34394121994851756
4175,-0.052669557245560966
4176,-0.13477317928849472
4177,-0.013571390470326069
4178,-0.35556865190699094
4179,-0.2717329851345756
4180,-0.35316869782659277
4181,-0.37661271239659505
4182,-0.3459586590636492
4183,-0.4176329225165282
4184,-0.21925528068759514
4185,-0.22950196700293413
4186,-0.4261811779659161
4187,-0.12963066180154295
4188,0.0033881106482882106
4189,-0.246505622705837
4190,-0.2978987770366565
4191,-0.18090795583039046
4192,-0.35414811781966477
4193,-0.26198792934117365
4194,-0.3513749313679539
4195,-0.009977754997759766
4196,-0.39334273909661827
4197,-0.41026526608904024
4198,-0.2534120610585487
4199,-0.26408569383907454
